PetalLength,PetalWidth,Probability
5.51111,2.62121,0.96347
5.51111,2.64646,0.966469
5.51111,2.67172,0.969229
5.51111,2.69697,0.971769
5.51111,2.72222,0.974105
5.51111,2.74747,0.976252
5.51111,2.77273,0.978225
5.51111,2.79798,0.980038
5.51111,2.82323,0.981702
5.51111,2.84848,0.98323
5.51111,2.87374,0.984633
5.51111,2.89899,0.98592
5.51111,2.92424,0.9871
5.51111,2.94949,0.988183
5.51111,2.97475,0.989176
5.51111,3,0.990086
5.55556,0.5,0.0148119
5.55556,0.525253,0.0161645
5.55556,0.550505,0.0176384
5.55556,0.575758,0.019244
5.55556,0.60101,0.0209927
5.55556,0.626263,0.0228966
5.55556,0.651515,0.0249688
5.55556,0.676768,0.0272233
5.55556,0.70202,0.0296752
5.55556,0.727273,0.0323405
5.55556,0.752525,0.0352365
5.55556,0.777778,0.0383816
5.55556,0.80303,0.0417953
5.55556,0.828283,0.0454981
5.55556,0.853535,0.0495121
5.55556,0.878788,0.0538603
5.55556,0.90404,0.0585667
5.55556,0.929293,0.0636568
5.55556,0.954545,0.0691567
5.55556,0.979798,0.0750937
5.55556,1.00505,0.0814958
5.55556,1.0303,0.0883916
5.55556,1.05556,0.0958099
5.55556,1.08081,0.10378
5.55556,1.10606,0.112331
5.55556,1.13131,0.12149
5.55556,1.15657,0.131286
5.55556,1.18182,0.141745
5.55556,1.20707,0.15289
5.55556,1.23232,0.164743
5.55556,1.25758,0.177323
5.55556,1.28283,0.190644
5.55556,1.30808,0.204717
5.55556,1.33333,0.219547
5.55556,1.35859,0.235134
5.55556,1.38384,0.25147
5.55556,1.40909,0.268543
5.55556,1.43434,0.286332
5.55556,1.4596,0.304808
5.55556,1.48485,0.323935
5.55556,1.5101,0.343669
5.55556,1.53535,0.363958
5.55556,1.56061,0.384743
5.55556,1.58586,0.405957
5.55556,1.61111,0.427528
5.55556,1.63636,0.449379
5.55556,1.66162,0.471426
5.55556,1.68687,0.493585
5.55556,1.71212,0.51577
5.55556,1.73737,0.537892
5.55556,1.76263,0.559867
5.55556,1.78788,0.581609
5.55556,1.81313,0.603038
5.55556,1.83838,0.62408
5.55556,1.86364,0.644663
5.55556,1.88889,0.664725
5.55556,1.91414,0.684209
5.55556,1.93939,0.703067
5.55556,1.96465,0.721257
5.55556,1.9899,0.738747
5.55556,2.01515,0.755511
5.55556,2.0404,0.771533
5.55556,2.06566,0.786801
5.55556,2.09091,0.801311
5.55556,2.11616,0.815066
5.55556,2.14141,0.828073
5.55556,2.16667,0.840344
5.55556,2.19192,0.851896
5.55556,2.21717,0.862749
5.55556,2.24242,0.872925
5.55556,2.26768,0.882449
5.55556,2.29293,0.891349
5.55556,2.31818,0.899651
5.55556,2.34343,0.907385
5.55556,2.36869,0.914579
5.55556,2.39394,0.921263
5.55556,2.41919,0.927466
5.55556,2.44444,0.933215
5.55556,2.4697,0.938539
5.55556,2.49495,0.943464
5.55556,2.5202,0.948016
5.55556,2.54545,0.95222
5.55556,2.57071,0.9561
5.55556,2.59596,0.959679
5.55556,2.62121,0.962977
5.55556,2.64646,0.966014
5.55556,2.67172,0.968811
5.55556,2.69697,0.971384
5.55556,2.72222,0.973751
5.55556,2.74747,0.975927
5.55556,2.77273,0.977926
5.55556,2.79798,0.979763
5.55556,2.82323,0.98145
5.55556,2.84848,0.982999
5.55556,2.87374,0.98442
5.55556,2.89899,0.985725
5.55556,2.92424,0.986921
5.55556,2.94949,0.988019
5.55556,2.97475,0.989025
5.55556,3,0.989948
5.6,0.5,0.0146098
5.6,0.525253,0.0159442
5.6,0.550505,0.0173984
5.6,0.575758,0.0189826
5.6,0.60101,0.0207081
5.6,0.626263,0.0225867
5.6,0.651515,0.0246316
5.6,0.676768,0.0268565
5.6,0.70202,0.0292763
5.6,0.727273,0.031907
5.6,0.752525,0.0347656
5.6,0.777778,0.0378703
5.6,0.80303,0.0412404
5.6,0.828283,0.0448964
5.6,0.853535,0.04886
5.6,0.878788,0.0531541
5.6,0.90404,0.0578026
5.6,0.929293,0.0628307
5.6,0.954545,0.0682645
5.6,0.979798,0.074131
5.6,1.00505,0.0804581
5.6,1.0303,0.0872744
5.6,1.05556,0.0946087
5.6,1.08081,0.10249
5.6,1.10606,0.110948
5.6,1.13131,0.12001
5.6,1.15657,0.129704
5.6,1.18182,0.140057
5.6,1.20707,0.151093
5.6,1.23232,0.162834
5.6,1.25758,0.175298
5.6,1.28283,0.188502
5.6,1.30808,0.202456
5.6,1.33333,0.217167
5.6,1.35859,0.232635
5.6,1.38384,0.248854
5.6,1.40909,0.265813
5.6,1.43434,0.283491
5.6,1.4596,0.301861
5.6,1.48485,0.320889
5.6,1.5101,0.340531
5.6,1.53535,0.360737
5.6,1.56061,0.381448
5.6,1.58586,0.402599
5.6,1.61111,0.424119
5.6,1.63636,0.445931
5.6,1.66162,0.467953
5.6,1.68687,0.4901
5.6,1.71212,0.512286
5.6,1.73737,0.534424
5.6,1.76263,0.556428
5.6,1.78788,0.578212
5.6,1.81313,0.599696
5.6,1.83838,0.620803
5.6,1.86364,0.641463
5.6,1.88889,0.66161
5.6,1.91414,0.681189
5.6,1.93939,0.700147
5.6,1.96465,0.718445
5.6,1.9899,0.736047
5.6,2.01515,0.752926
5.6,2.0404,0.769065
5.6,2.06566,0.784452
5.6,2.09091,0.799081
5.6,2.11616,0.812955
5.6,2.14141,0.826078
5.6,2.16667,0.838464
5.6,2.19192,0.850128
5.6,2.21717,0.861089
5.6,2.24242,0.87137
5.6,2.26768,0.880995
5.6,2.29293,0.889991
5.6,2.31818,0.898385
5.6,2.34343,0.906206
5.6,2.36869,0.913483
5.6,2.39394,0.920246
5.6,2.41919,0.926522
5.6,2.44444,0.93234
5.6,2.4697,0.937729
5.6,2.49495,0.942715
5.6,2.5202,0.947325
5.6,2.54545,0.951582
5.6,2.57071,0.955511
5.6,2.59596,0.959136
5.6,2.62121,0.962476
5.6,2.64646,0.965553
5.6,2.67172,0.968387
5.6,2.69697,0.970994
5.6,2.72222,0.973392
5.6,2.74747,0.975597
5.6,2.77273,0.977623
5.6,2.79798,0.979485
5.6,2.82323,0.981194
5.6,2.84848,0.982764
5.6,2.87374,0.984205
5.6,2.89899,0.985527
5.6,2.92424,0.98674
5.6,2.94949,0.987853
5.6,2.97475,0.988873
5.6,3,0.989808
5.64444,0.5,0.0144104
5.64444,0.525253,0.0157269
5.64444,0.550505,0.0171616
5.64444,0.575758,0.0187247
5.64444,0.60101,0.0204272
5.64444,0.626263,0.022281
5.64444,0.651515,0.0242988
5.64444,0.676768,0.0264944
5.64444,0.70202,0.0288826
5.64444,0.727273,0.031479
5.64444,0.752525,0.0343007
5.64444,0.777778,0.0373655
5.64444,0.80303,0.0406926
5.64444,0.828283,0.0443023
5.64444,0.853535,0.0482161
5.64444,0.878788,0.0524567
5.64444,0.90404,0.0570479
5.64444,0.929293,0.0620146
5.64444,0.954545,0.0673829
5.64444,0.979798,0.0731796
5.64444,1.00505,0.0794325
5.64444,1.0303,0.08617
5.64444,1.05556,0.093421
5.64444,1.08081,0.101215
5.64444,1.10606,0.10958
5.64444,1.13131,0.118545
5.64444,1.15657,0.128138
5.64444,1.18182,0.138386
5.64444,1.20707,0.149313
5.64444,1.23232,0.160942
5.64444,1.25758,0.173291
5.64444,1.28283,0.186378
5.64444,1.30808,0.200214
5.64444,1.33333,0.214806
5.64444,1.35859,0.230155
5.64444,1.38384,0.246257
5.64444,1.40909,0.263101
5.64444,1.43434,0.280667
5.64444,1.4596,0.298931
5.64444,1.48485,0.317858
5.64444,1.5101,0.337407
5.64444,1.53535,0.357527
5.64444,1.56061,0.378163
5.64444,1.58586,0.39925
5.64444,1.61111,0.420717
5.64444,1.63636,0.442488
5.64444,1.66162,0.464483
5.64444,1.68687,0.486616
5.64444,1.71212,0.508802
5.64444,1.73737,0.530953
5.64444,1.76263,0.552983
5.64444,1.78788,0.574807
5.64444,1.81313,0.596344
5.64444,1.83838,0.617515
5.64444,1.86364,0.638249
5.64444,1.88889,0.658482
5.64444,1.91414,0.678153
5.64444,1.93939,0.697212
5.64444,1.96465,0.715616
5.64444,1.9899,0.733329
5.64444,2.01515,0.750323
5.64444,2.0404,0.76658
5.64444,2.06566,0.782085
5.64444,2.09091,0.796833
5.64444,2.11616,0.810825
5.64444,2.14141,0.824066
5.64444,2.16667,0.836567
5.64444,2.19192,0.848343
5.64444,2.21717,0.859413
5.64444,2.24242,0.869799
5.64444,2.26768,0.879525
5.64444,2.29293,0.888618
5.64444,2.31818,0.897105
5.64444,2.34343,0.905014
5.64444,2.36869,0.912375
5.64444,2.39394,0.919216
5.64444,2.41919,0.925567
5.64444,2.44444,0.931456
5.64444,2.4697,0.93691
5.64444,2.49495,0.941958
5.64444,2.5202,0.946624
5.64444,2.54545,0.950935
5.64444,2.57071,0.954915
5.64444,2.59596,0.958586
5.64444,2.62121,0.961969
5.64444,2.64646,0.965087
5.64444,2.67172,0.967957
5.64444,2.69697,0.970599
5.64444,2.72222,0.973028
5.64444,2.74747,0.975263
5.64444,2.77273,0.977316
5.64444,2.79798,0.979203
5.64444,2.82323,0.980935
5.64444,2.84848,0.982526
5.64444,2.87374,0.983987
5.64444,2.89899,0.985327
5.64444,2.92424,0.986556
5.64444,2.94949,0.987684
5.64444,2.97475,0.988718
5.64444,3,0.989667
5.68889,0.5,0.0142137
5.68889,0.525253,0.0155125
5.68889,0.550505,0.016928
5.68889,0.575758,0.0184702
5.68889,0.60101,0.02015
5.68889,0.626263,0.0219792
5.68889,0.651515,0.0239704
5.68889,0.676768,0.0261371
5.68889,0.70202,0.028494
5.68889,0.727273,0.0310567
5.68889,0.752525,0.0338418
5.68889,0.777778,0.0368671
5.68889,0.80303,0.0401517
5.68889,0.828283,0.0437156
5.68889,0.853535,0.0475802
5.68889,0.878788,0.0517679
5.68889,0.90404,0.0563024
5.68889,0.929293,0.0612085
5.68889,0.954545,0.0665119
5.68889,0.979798,0.0722395
5.68889,1.00505,0.0784189
5.68889,1.0303,0.0850783
5.68889,1.05556,0.0922468
5.68889,1.08081,0.0999532
5.68889,1.10606,0.108227
5.68889,1.13131,0.117096
5.68889,1.15657,0.126589
5.68889,1.18182,0.136732
5.68889,1.20707,0.147551
5.68889,1.23232,0.159068
5.68889,1.25758,0.171303
5.68889,1.28283,0.184273
5.68889,1.30808,0.197991
5.68889,1.33333,0.212463
5.68889,1.35859,0.227694
5.68889,1.38384,0.243678
5.68889,1.40909,0.260406
5.68889,1.43434,0.277861
5.68889,1.4596,0.296017
5.68889,1.48485,0.314842
5.68889,1.5101,0.334296
5.68889,1.53535,0.354331
5.68889,1.56061,0.37489
5.68889,1.58586,0.39591
5.68889,1.61111,0.417323
5.68889,1.63636,0.439051
5.68889,1.66162,0.461016
5.68889,1.68687,0.483133
5.68889,1.71212,0.505317
5.68889,1.73737,0.527479
5.68889,1.76263,0.549534
5.68889,1.78788,0.571396
5.68889,1.81313,0.592983
5.68889,1.83838,0.614216
5.68889,1.86364,0.635024
5.68889,1.88889,0.655339
5.68889,1.91414,0.675102
5.68889,1.93939,0.69426
5.68889,1.96465,0.712769
5.68889,1.9899,0.730593
5.68889,2.01515,0.747702
5.68889,2.0404,0.764075
5.68889,2.06566,0.779699
5.68889,2.09091,0.794567
5.68889,2.11616,0.808677
5.68889,2.14141,0.822035
5.68889,2.16667,0.834651
5.68889,2.19192,0.84654
5.68889,2.21717,0.85772
5.68889,2.24242,0.868212
5.68889,2.26768,0.87804
5.68889,2.29293,0.887231
5.68889,2.31818,0.895811
5.68889,2.34343,0.903809
5.68889,2.36869,0.911254
5.68889,2.39394,0.918175
5.68889,2.41919,0.924601
5.68889,2.44444,0.93056
5.68889,2.4697,0.936081
5.68889,2.49495,0.941191
5.68889,2.5202,0.945915
5.68889,2.54545,0.950281
5.68889,2.57071,0.954311
5.68889,2.59596,0.958028
5.68889,2.62121,0.961456
5.68889,2.64646,0.964614
5.68889,2.67172,0.967522
5.68889,2.69697,0.970198
5.68889,2.72222,0.97266
5.68889,2.74747,0.974924
5.68889,2.77273,0.977005
5.68889,2.79798,0.978917
5.68889,2.82323,0.980673
5.68889,2.84848,0.982285
5.68889,2.87374,0.983766
5.68889,2.89899,0.985124
5.68889,2.92424,0.98637
5.68889,2.94949,0.987513
5.68889,2.97475,0.988562
5.68889,3,0.989523
5.73333,0.5,0.0140196
5.73333,0.525253,0.015301
5.73333,0.550505,0.0166975
5.73333,0.575758,0.0182191
5.73333,0.60101,0.0198765
5.73333,0.626263,0.0216815
5.73333,0.651515,0.0236463
5.73333,0.676768,0.0257846
5.73333,0.70202,0.0281106
5.73333,0.727273,0.0306398
5.73333,0.752525,0.0333888
5.73333,0.777778,0.0363752
5.73333,0.80303,0.0396177
5.73333,0.828283,0.0431364
5.73333,0.853535,0.0469523
5.73333,0.878788,0.0510877
5.73333,0.90404,0.0555661
5.73333,0.929293,0.0604121
5.73333,0.954545,0.0656514
5.73333,0.979798,0.0713105
5.73333,1.00505,0.077417
5.73333,1.0303,0.0839992
5.73333,1.05556,0.0910857
5.73333,1.08081,0.0987057
5.73333,1.10606,0.106888
5.73333,1.13131,0.115662
5.73333,1.15657,0.125055
5.73333,1.18182,0.135094
5.73333,1.20707,0.145805
5.73333,1.23232,0.157211
5.73333,1.25758,0.169332
5.73333,1.28283,0.182186
5.73333,1.30808,0.195786
5.73333,1.33333,0.21014
5.73333,1.35859,0.225251
5.73333,1.38384,0.241117
5.73333,1.40909,0.25773
5.73333,1.43434,0.275072
5.73333,1.4596,0.293119
5.73333,1.48485,0.311842
5.73333,1.5101,0.3312
5.73333,1.53535,0.351147
5.73333,1.56061,0.371628
5.73333,1.58586,0.39258
5.73333,1.61111,0.413936
5.73333,1.63636,0.43562
5.73333,1.66162,0.457553
5.73333,1.68687,0.479652
5.73333,1.71212,0.501831
5.73333,1.73737,0.524003
5.73333,1.76263,0.54608
5.73333,1.78788,0.567978
5.73333,1.81313,0.589613
5.73333,1.83838,0.610907
5.73333,1.86364,0.631786
5.73333,1.88889,0.652183
5.73333,1.91414,0.672036
5.73333,1.93939,0.691292
5.73333,1.96465,0.709906
5.73333,1.9899,0.72784
5.73333,2.01515,0.745062
5.73333,2.0404,0.761553
5.73333,2.06566,0.777295
5.73333,2.09091,0.792281
5.73333,2.11616,0.80651
5.73333,2.14141,0.819986
5.73333,2.16667,0.832718
5.73333,2.19192,0.84472
5.73333,2.21717,0.856009
5.73333,2.24242,0.866608
5.73333,2.26768,0.876539
5.73333,2.29293,0.885828
5.73333,2.31818,0.894502
5.73333,2.34343,0.90259
5.73333,2.36869,0.91012
5.73333,2.39394,0.917121
5.73333,2.41919,0.923623
5.73333,2.44444,0.929653
5.73333,2.4697,0.935241
5.73333,2.49495,0.940414
5.73333,2.5202,0.945198
5.73333,2.54545,0.949618
5.73333,2.57071,0.953699
5.73333,2.59596,0.957464
5.73333,2.62121,0.960936
5.73333,2.64646,0.964135
5.73333,2.67172,0.967081
5.73333,2.69697,0.969792
5.73333,2.72222,0.972287
5.73333,2.74747,0.974581
5.73333,2.77273,0.976689
5.73333,2.79798,0.978627
5.73333,2.82323,0.980407
5.73333,2.84848,0.982041
5.73333,2.87374,0.983541
5.73333,2.89899,0.984918
5.73333,2.92424,0.986181
5.73333,2.94949,0.98734
5.73333,2.97475,0.988403
5.73333,3,0.989378
5.77778,0.5,0.0138281
5.77778,0.525253,0.0150923
5.77778,0.550505,0.0164701
5.77778,0.575758,0.0179713
5.77778,0.60101,0.0196067
5.77778,0.626263,0.0213877
5.77778,0.651515,0.0233265
5.77778,0.676768,0.0254366
5.77778,0.70202,0.0277321
5.77778,0.727273,0.0302284
5.77778,0.752525,0.0329417
5.77778,0.777778,0.0358896
5.77778,0.80303,0.0390906
5.77778,0.828283,0.0425645
5.77778,0.853535,0.0463322
5.77778,0.878788,0.0504159
5.77778,0.90404,0.0548389
5.77778,0.929293,0.0596254
5.77778,0.954545,0.0648012
5.77778,0.979798,0.0703926
5.77778,1.00505,0.076427
5.77778,1.0303,0.0829325
5.77778,1.05556,0.0899379
5.77778,1.08081,0.0974721
5.77778,1.10606,0.105564
5.77778,1.13131,0.114243
5.77778,1.15657,0.123537
5.77778,1.18182,0.133473
5.77778,1.20707,0.144077
5.77778,1.23232,0.155373
5.77778,1.25758,0.16738
5.77778,1.28283,0.180118
5.77778,1.30808,0.1936
5.77778,1.33333,0.207835
5.77778,1.35859,0.222827
5.77778,1.38384,0.238575
5.77778,1.40909,0.255071
5.77778,1.43434,0.2723
5.77778,1.4596,0.290239
5.77778,1.48485,0.308858
5.77778,1.5101,0.328119
5.77778,1.53535,0.347977
5.77778,1.56061,0.368378
5.77778,1.58586,0.38926
5.77778,1.61111,0.410557
5.77778,1.63636,0.432195
5.77778,1.66162,0.454094
5.77778,1.68687,0.476173
5.77778,1.71212,0.498345
5.77778,1.73737,0.520523
5.77778,1.76263,0.542621
5.77778,1.78788,0.564553
5.77778,1.81313,0.586235
5.77778,1.83838,0.607587
5.77778,1.86364,0.628536
5.77778,1.88889,0.649013
5.77778,1.91414,0.668955
5.77778,1.93939,0.688309
5.77778,1.96465,0.707026
5.77778,1.9899,0.725069
5.77778,2.01515,0.742405
5.77778,2.0404,0.759011
5.77778,2.06566,0.774872
5.77778,2.09091,0.789977
5.77778,2.11616,0.804325
5.77778,2.14141,0.817918
5.77778,2.16667,0.830766
5.77778,2.19192,0.842882
5.77778,2.21717,0.854282
5.77778,2.24242,0.864988
5.77778,2.26768,0.875022
5.77778,2.29293,0.88441
5.77778,2.31818,0.893179
5.77778,2.34343,0.901357
5.77778,2.36869,0.908972
5.77778,2.39394,0.916055
5.77778,2.41919,0.922633
5.77778,2.44444,0.928736
5.77778,2.4697,0.934392
5.77778,2.49495,0.939628
5.77778,2.5202,0.944471
5.77778,2.54545,0.948946
5.77778,2.57071,0.953079
5.77778,2.59596,0.956893
5.77778,2.62121,0.960409
5.77778,2.64646,0.963649
5.77778,2.67172,0.966634
5.77778,2.69697,0.969381
5.77778,2.72222,0.971909
5.77778,2.74747,0.974233
5.77778,2.77273,0.97637
5.77778,2.79798,0.978333
5.77778,2.82323,0.980137
5.77778,2.84848,0.981793
5.77778,2.87374,0.983314
5.77778,2.89899,0.98471
5.77778,2.92424,0.98599
5.77778,2.94949,0.987165
5.77778,2.97475,0.988242
5.77778,3,0.98923
5.82222,0.5,0.0136393
5.82222,0.525253,0.0148864
5.82222,0.550505,0.0162457
5.82222,0.575758,0.0177269
5.82222,0.60101,0.0193405
5.82222,0.626263,0.0210977
5.82222,0.651515,0.0230109
5.82222,0.676768,0.0250932
5.82222,0.70202,0.0273586
5.82222,0.727273,0.0298223
5.82222,0.752525,0.0325004
5.82222,0.777778,0.0354102
5.82222,0.80303,0.0385702
5.82222,0.828283,0.0419999
5.82222,0.853535,0.04572
5.82222,0.878788,0.0497525
5.82222,0.90404,0.0541206
5.82222,0.929293,0.0588484
5.82222,0.954545,0.0639613
5.82222,0.979798,0.0694855
5.82222,1.00505,0.0754485
5.82222,1.0303,0.0818782
5.82222,1.05556,0.0888031
5.82222,1.08081,0.0962523
5.82222,1.10606,0.104255
5.82222,1.13131,0.11284
5.82222,1.15657,0.122035
5.82222,1.18182,0.131869
5.82222,1.20707,0.142366
5.82222,1.23232,0.153551
5.82222,1.25758,0.165446
5.82222,1.28283,0.178068
5.82222,1.30808,0.191432
5.82222,1.33333,0.205548
5.82222,1.35859,0.220422
5.82222,1.38384,0.236051
5.82222,1.40909,0.252431
5.82222,1.43434,0.269545
5.82222,1.4596,0.287375
5.82222,1.48485,0.305889
5.82222,1.5101,0.325052
5.82222,1.53535,0.34482
5.82222,1.56061,0.365139
5.82222,1.58586,0.38595
5.82222,1.61111,0.407187
5.82222,1.63636,0.428776
5.82222,1.66162,0.45064
5.82222,1.68687,0.472696
5.82222,1.71212,0.494859
5.82222,1.73737,0.517042
5.82222,1.76263,0.539159
5.82222,1.78788,0.561122
5.82222,1.81313,0.582848
5.82222,1.83838,0.604258
5.82222,1.86364,0.625275
5.82222,1.88889,0.64583
5.82222,1.91414,0.66586
5.82222,1.93939,0.685309
5.82222,1.96465,0.70413
5.82222,1.9899,0.72228
5.82222,2.01515,0.739729
5.82222,2.0404,0.756451
5.82222,2.06566,0.77243
5.82222,2.09091,0.787654
5.82222,2.11616,0.802121
5.82222,2.14141,0.815833
5.82222,2.16667,0.828797
5.82222,2.19192,0.841026
5.82222,2.21717,0.852538
5.82222,2.24242,0.863351
5.82222,2.26768,0.873489
5.82222,2.29293,0.882977
5.82222,2.31818,0.891841
5.82222,2.34343,0.90011
5.82222,2.36869,0.907812
5.82222,2.39394,0.914976
5.82222,2.41919,0.921632
5.82222,2.44444,0.927808
5.82222,2.4697,0.933532
5.82222,2.49495,0.938832
5.82222,2.5202,0.943735
5.82222,2.54545,0.948267
5.82222,2.57071,0.952452
5.82222,2.59596,0.956314
5.82222,2.62121,0.959875
5.82222,2.64646,0.963158
5.82222,2.67172,0.966181
5.82222,2.69697,0.968964
5.82222,2.72222,0.971525
5.82222,2.74747,0.973881
5.82222,2.77273,0.976046
5.82222,2.79798,0.978036
5.82222,2.82323,0.979864
5.82222,2.84848,0.981543
5.82222,2.87374,0.983084
5.82222,2.89899,0.984498
5.82222,2.92424,0.985796
5.82222,2.94949,0.986987
5.82222,2.97475,0.988079
5.82222,3,0.98908
5.86667,0.5,0.013453
5.86667,0.525253,0.0146833
5.86667,0.550505,0.0160244
5.86667,0.575758,0.0174857
5.86667,0.60101,0.0190778
5.86667,0.626263,0.0208117
5.86667,0.651515,0.0226995
5.86667,0.676768,0.0247543
5.86667,0.70202,0.02699
5.86667,0.727273,0.0294215
5.86667,0.752525,0.0320648
5.86667,0.777778,0.034937
5.86667,0.80303,0.0380564
5.86667,0.828283,0.0414424
5.86667,0.853535,0.0451155
5.86667,0.878788,0.0490974
5.86667,0.90404,0.0534112
5.86667,0.929293,0.0580808
5.86667,0.954545,0.0631315
5.86667,0.979798,0.0685894
5.86667,1.00505,0.0744816
5.86667,1.0303,0.080836
5.86667,1.05556,0.0876813
5.86667,1.08081,0.0950462
5.86667,1.10606,0.10296
5.86667,1.13131,0.111451
5.86667,1.15657,0.120549
5.86667,1.18182,0.130281
5.86667,1.20707,0.140672
5.86667,1.23232,0.151748
5.86667,1.25758,0.16353
5.86667,1.28283,0.176036
5.86667,1.30808,0.189283
5.86667,1.33333,0.203281
5.86667,1.35859,0.218035
5.86667,1.38384,0.233546
5.86667,1.40909,0.249808
5.86667,1.43434,0.266809
5.86667,1.4596,0.284527
5.86667,1.48485,0.302937
5.86667,1.5101,0.322001
5.86667,1.53535,0.341677
5.86667,1.56061,0.361913
5.86667,1.58586,0.382651
5.86667,1.61111,0.403826
5.86667,1.63636,0.425364
5.86667,1.66162,0.44719
5.86667,1.68687,0.469222
5.86667,1.71212,0.491374
5.86667,1.73737,0.51356
5.86667,1.76263,0.535692
5.86667,1.78788,0.557685
5.86667,1.81313,0.579454
5.86667,1.83838,0.600919
5.86667,1.86364,0.622002
5.86667,1.88889,0.642634
5.86667,1.91414,0.662751
5.86667,1.93939,0.682294
5.86667,1.96465,0.701216
5.86667,1.9899,0.719475
5.86667,2.01515,0.737036
5.86667,2.0404,0.753873
5.86667,2.06566,0.769969
5.86667,2.09091,0.785313
5.86667,2.11616,0.799898
5.86667,2.14141,0.813728
5.86667,2.16667,0.826809
5.86667,2.19192,0.839153
5.86667,2.21717,0.850776
5.86667,2.24242,0.861698
5.86667,2.26768,0.87194
5.86667,2.29293,0.881528
5.86667,2.31818,0.890489
5.86667,2.34343,0.898849
5.86667,2.36869,0.906639
5.86667,2.39394,0.913885
5.86667,2.41919,0.920619
5.86667,2.44444,0.926868
5.86667,2.4697,0.932661
5.86667,2.49495,0.938026
5.86667,2.5202,0.94299
5.86667,2.54545,0.947578
5.86667,2.57071,0.951816
5.86667,2.59596,0.955728
5.86667,2.62121,0.959335
5.86667,2.64646,0.96266
5.86667,2.67172,0.965723
5.86667,2.69697,0.968542
5.86667,2.72222,0.971137
5.86667,2.74747,0.973524
5.86667,2.77273,0.975718
5.86667,2.79798,0.977734
5.86667,2.82323,0.979587
5.86667,2.84848,0.981288
5.86667,2.87374,0.98285
5.86667,2.89899,0.984284
5.86667,2.92424,0.9856
5.86667,2.94949,0.986807
5.86667,2.97475,0.987914
5.86667,3,0.988929
5.91111,0.5,0.0132691
5.91111,0.525253,0.0144829
5.91111,0.550505,0.015806
5.91111,0.575758,0.0172478
5.91111,0.60101,0.0188186
5.91111,0.626263,0.0205294
5.91111,0.651515,0.0223923
5.91111,0.676768,0.0244199
5.91111,0.70202,0.0266262
5.91111,0.727273,0.0290259
5.91111,0.752525,0.0316348
5.91111,0.777778,0.0344699
5.91111,0.80303,0.0375492
5.91111,0.828283,0.040892
5.91111,0.853535,0.0445186
5.91111,0.878788,0.0484505
5.91111,0.90404,0.0527106
5.91111,0.929293,0.0573227
5.91111,0.954545,0.0623118
5.91111,0.979798,0.0677039
5.91111,1.00505,0.073526
5.91111,1.0303,0.079806
5.91111,1.05556,0.0865722
5.91111,1.08081,0.0938536
5.91111,1.10606,0.101679
5.91111,1.13131,0.110078
5.91111,1.15657,0.119079
5.91111,1.18182,0.128709
5.91111,1.20707,0.138995
5.91111,1.23232,0.149962
5.91111,1.25758,0.161631
5.91111,1.28283,0.174023
5.91111,1.30808,0.187152
5.91111,1.33333,0.201032
5.91111,1.35859,0.215667
5.91111,1.38384,0.231059
5.91111,1.40909,0.247204
5.91111,1.43434,0.26409
5.91111,1.4596,0.281697
5.91111,1.48485,0.3
5.91111,1.5101,0.318964
5.91111,1.53535,0.338547
5.91111,1.56061,0.358699
5.91111,1.58586,0.379363
5.91111,1.61111,0.400473
5.91111,1.63636,0.42196
5.91111,1.66162,0.443746
5.91111,1.68687,0.465751
5.91111,1.71212,0.487889
5.91111,1.73737,0.510076
5.91111,1.76263,0.532222
5.91111,1.78788,0.554243
5.91111,1.81313,0.576053
5.91111,1.83838,0.59757
5.91111,1.86364,0.618718
5.91111,1.88889,0.639425
5.91111,1.91414,0.659627
5.91111,1.93939,0.679264
5.91111,1.96465,0.698287
5.91111,1.9899,0.716652
5.91111,2.01515,0.734324
5.91111,2.0404,0.751277
5.91111,2.06566,0.76749
5.91111,2.09091,0.782952
5.91111,2.11616,0.797657
5.91111,2.14141,0.811606
5.91111,2.16667,0.824803
5.91111,2.19192,0.837262
5.91111,2.21717,0.848997
5.91111,2.24242,0.860027
5.91111,2.26768,0.870375
5.91111,2.29293,0.880064
5.91111,2.31818,0.889122
5.91111,2.34343,0.897574
5.91111,2.36869,0.905452
5.91111,2.39394,0.912782
5.91111,2.41919,0.919594
5.91111,2.44444,0.925917
5.91111,2.4697,0.93178
5.91111,2.49495,0.937211
5.91111,2.5202,0.942236
